timestamp,rpm,speed,coolant_temp,intake_air_temp,throttle,engine_load,maf,map_kpa,ambient_temp,fuel_level,voltage,scenario
256.6,1536.1,36.9,36.9,30.9,0,12.9,1.7,29.7,27.4,85.0,13.98,decel
256.8,1546.3,37.9,37.0,31.7,0.5,11.2,1.37,31.2,27.5,85.0,13.86,decel
257.0,1527.9,36.4,37.0,31.0,0,11.2,1.91,29.3,27.3,85.0,14.0,decel
257.2,1526.1,36.5,37.2,31.4,0,11.1,1.71,31.5,27.6,85.0,13.57,decel
257.4,1520.6,36.0,37.6,30.2,0,15.4,2.05,31.1,27.5,85.0,13.84,decel
257.6,1514.5,35.0,37.0,30.9,0,12.6,1.66,32.2,27.6,85.0,13.46,decel
257.8,1507.5,37.2,37.3,30.3,0.2,11.6,1.54,29.2,27.6,85.0,14.14,decel
258.0,1513.9,33.0,37.3,31.2,1.2,12.7,1.24,28.9,27.5,85.0,13.89,idle
258.2,1460.5,29.0,37.2,31.2,1.2,15.6,1.72,31.7,27.5,85.0,14.23,idle
258.4,1548.0,27.1,37.1,31.4,1.5,13.9,1.32,32.9,27.5,85.0,14.33,idle
258.6,1532.0,24.0,37.6,32.3,2.0,15.1,1.11,33.6,27.6,85.0,13.68,idle
258.8,1486.2,21.7,37.1,31.5,2.1,12.3,1.98,31.7,27.5,85.0,14.09,idle
259.0,1467.6,20.5,36.9,31.2,1.6,12.3,1.4,32.9,27.5,85.0,14.03,idle
259.2,1419.8,18.0,37.2,30.7,1.8,10.0,1.55,33.3,27.5,85.0,13.97,idle
259.4,1417.2,16.8,37.3,31.1,2.7,11.8,1.71,31.7,27.6,85.0,14.15,idle
259.6,1349.9,15.0,37.2,31.1,2.8,10.3,2.01,34.1,27.5,85.0,14.12,idle
259.8,1366.4,13.6,37.5,31.4,2.2,13.1,1.6,31.8,27.3,85.0,13.91,idle
260.0,1376.4,12.2,37.5,32.5,2.0,14.3,1.42,32.6,27.6,85.0,14.03,idle
260.2,1348.3,11.3,37.0,31.3,3.1,13.8,1.81,32.6,27.5,85.0,14.09,idle
260.4,1335.2,10.3,37.5,30.6,3.0,12.6,1.25,32.1,27.5,85.0,13.58,idle
260.6,1274.1,9.3,37.3,31.1,2.1,12.4,1.02,33.7,27.5,85.0,13.92,idle
260.8,1243.1,8.7,37.2,31.4,2.6,9.9,1.32,31.4,27.4,85.0,14.09,idle
261.0,1232.3,7.4,37.2,31.0,2.9,10.9,1.94,31.0,27.4,85.0,13.77,idle
261.2,1142.8,6.3,37.2,31.7,2.9,11.4,1.43,33.0,27.6,85.0,14.12,idle
261.4,1086.3,6.9,37.3,30.0,2.1,11.6,0.66,31.7,27.5,85.0,14.27,idle
261.6,1031.2,4.9,37.1,30.9,2.8,10.6,1.83,31.7,27.6,85.0,14.24,idle
261.8,1017.4,4.3,37.6,31.0,2.8,11.6,1.29,30.2,27.5,85.0,14.24,idle
262.0,1006.5,4.4,37.4,31.4,2.2,12.5,1.31,31.1,27.4,85.0,13.84,idle
262.2,943.5,4.7,37.8,32.3,3.1,10.3,1.28,31.4,27.4,85.0,14.15,idle
262.4,937.3,3.6,37.7,31.5,3.0,11.6,2.0,32.9,27.5,85.0,13.83,idle
262.6,918.0,3.0,37.7,30.8,2.8,12.2,1.59,31.4,27.5,85.0,14.05,idle
262.8,894.5,2.6,37.0,31.9,2.1,13.1,1.61,30.4,27.4,85.0,14.06,idle
263.0,852.5,2.6,36.9,32.1,25.3,19.2,1.84,48.9,27.4,85.0,13.82,accel
263.2,869.5,2.8,36.8,32.2,37.8,29.1,1.27,57.5,27.5,85.0,14.29,accel
263.4,826.9,2.7,37.5,34.1,56.4,42.9,1.16,70.9,27.4,85.0,14.24,accel
263.6,796.8,3.1,37.3,33.9,54.9,44.3,1.45,69.1,27.5,85.0,13.87,accel
263.8,805.8,2.7,37.3,34.6,60.6,44.0,1.65,72.2,27.5,85.0,13.81,accel
264.0,787.5,3.5,37.1,33.4,48.4,37.2,1.06,63.9,27.4,85.0,14.15,accel
264.2,770.0,2.5,37.1,33.5,55.1,40.6,1.61,69.1,27.3,85.0,14.31,accel
264.4,775.3,2.7,37.2,34.7,57.6,44.8,1.75,68.0,27.6,85.0,14.12,accel
264.6,784.0,3.5,37.2,33.5,56.1,43.8,1.4,69.6,27.5,85.0,13.77,accel
264.8,760.5,3.1,37.8,33.7,51.1,39.9,1.78,65.3,27.5,85.0,14.1,accel
265.0,783.1,3.8,37.2,33.5,59.0,44.7,1.67,72.5,27.6,85.0,14.0,accel
265.2,739.5,3.3,37.5,34.1,55.9,41.2,1.05,67.8,27.6,85.0,14.01,accel
265.4,767.7,3.2,37.4,33.9,47.7,37.9,1.35,62.7,27.3,85.0,14.17,accel
265.6,777.9,2.7,37.8,32.7,43.1,33.2,1.9,58.6,27.4,85.0,13.77,accel
265.8,746.9,2.3,37.0,33.0,51.0,38.9,1.09,66.0,27.5,85.0,14.04,accel
266.0,738.1,3.2,37.1,33.6,56.2,37.9,1.57,69.1,27.4,85.0,14.23,accel
266.2,734.4,2.9,36.9,33.6,56.0,44.8,1.52,67.7,27.5,85.0,14.17,accel
266.4,782.0,3.4,37.3,33.3,62.7,47.8,0.86,75.7,27.7,85.0,13.95,accel
266.6,768.0,3.3,37.9,34.3,59.9,43.4,1.94,70.9,27.7,85.0,14.12,accel
266.8,740.3,2.4,37.2,34.3,56.0,46.3,1.37,70.6,27.5,85.0,13.86,accel
267.0,760.9,3.3,37.3,34.4,52.5,41.6,1.41,66.5,27.4,85.0,14.05,accel
267.2,779.3,3.9,37.8,32.8,54.1,40.2,2.23,68.1,27.2,85.0,13.52,accel
267.4,754.6,2.9,37.8,33.8,65.3,49.7,1.56,76.1,27.6,85.0,13.82,accel
267.6,783.8,3.2,37.6,33.3,61.2,44.6,1.63,71.8,27.4,85.0,13.92,accel
267.8,768.5,2.9,37.9,33.0,53.9,40.2,1.67,68.7,27.4,85.0,14.12,accel
268.0,742.5,3.6,37.7,32.7,60.1,45.9,1.18,73.2,27.6,85.0,14.06,accel
268.2,745.3,3.6,38.0,33.5,51.0,39.0,1.73,64.0,27.5,85.0,14.27,accel
268.4,742.0,4.3,37.5,32.9,46.7,38.1,1.31,59.8,27.6,85.0,13.95,accel
268.6,757.1,2.6,37.6,33.6,54.8,41.8,2.19,69.2,27.5,85.0,14.08,accel
268.8,769.6,3.5,37.2,33.0,55.4,39.5,1.63,67.7,27.5,85.0,14.11,accel
269.0,757.4,3.6,37.2,34.2,58.1,45.2,0.77,70.8,27.3,85.0,13.97,accel
269.2,759.6,3.8,37.3,34.0,61.4,45.3,1.27,73.3,27.7,85.0,13.57,accel
269.4,752.7,4.5,37.8,34.1,60.8,42.3,1.26,71.9,27.4,85.0,13.83,accel
269.6,734.7,3.5,37.6,34.1,64.0,47.3,1.82,74.1,27.5,85.0,14.11,accel
269.8,744.9,3.6,37.1,33.9,57.7,44.0,1.46,70.2,27.5,85.0,14.04,accel
270.0,744.7,3.5,37.7,32.7,47.6,38.0,0.88,63.5,27.4,85.0,14.01,accel
270.2,739.4,4.0,37.9,32.2,49.4,36.9,1.23,66.3,27.5,85.0,13.85,accel
270.4,767.4,4.1,37.7,33.7,44.6,35.6,1.91,61.8,27.5,85.0,14.22,accel
270.6,757.6,3.9,37.5,33.2,46.5,34.0,1.46,62.8,27.5,85.0,14.16,accel
270.8,757.1,3.8,38.0,33.6,56.9,42.2,1.7,70.5,27.6,85.0,13.64,accel
271.0,756.6,3.7,37.6,33.1,53.4,40.6,1.47,66.6,27.5,85.0,13.93,accel
271.2,748.1,4.2,37.7,34.0,59.0,46.9,1.76,71.6,27.5,85.0,14.02,accel
271.4,763.5,3.8,37.9,33.9,55.3,41.9,1.36,68.8,27.6,85.0,14.07,accel
271.6,733.3,4.4,37.8,32.6,54.5,40.7,1.29,66.2,27.6,85.0,13.85,accel
271.8,748.0,3.3,37.6,32.5,51.6,38.7,1.58,65.5,27.6,85.0,14.23,accel
272.0,737.6,3.6,38.0,33.0,60.0,42.3,2.44,71.5,27.5,85.0,14.2,accel
272.2,747.9,2.7,37.6,33.6,51.9,40.1,1.75,66.6,27.5,85.0,14.12,accel
272.4,730.0,3.8,37.7,33.9,65.5,52.2,1.83,75.3,27.5,85.0,13.85,accel
272.6,738.8,3.2,37.6,34.1,61.5,46.1,2.01,72.7,27.5,85.0,13.97,accel
272.8,738.7,4.1,37.5,33.9,61.4,46.9,1.48,72.5,27.5,85.0,14.13,accel
273.0,751.5,7.2,37.9,33.3,49.5,37.8,2.31,64.7,27.5,85.0,13.95,cruise
273.2,747.0,9.9,37.4,32.7,43.5,33.9,1.17,60.4,27.3,85.0,13.71,cruise
273.4,811.7,13.7,38.0,32.7,37.8,31.5,1.4,57.9,27.4,85.0,14.05,cruise
273.6,888.4,15.3,37.7,33.0,35.4,28.7,1.46,55.0,27.6,85.0,13.85,cruise
273.8,856.2,17.8,38.1,32.8,32.4,26.4,1.97,53.8,27.5,85.0,14.19,cruise
274.0,894.4,20.5,37.9,31.6,30.3,25.4,1.89,50.0,27.5,85.0,14.02,cruise
274.2,917.9,21.2,38.1,32.2,29.1,25.8,2.02,49.8,27.5,85.0,13.73,cruise
274.4,956.8,22.9,37.6,32.3,28.1,22.8,1.56,49.7,27.5,85.0,14.21,cruise
274.6,1013.2,25.2,37.1,33.1,28.2,23.9,1.13,49.2,27.5,85.0,13.81,cruise
274.8,1076.3,26.8,37.6,31.9,27.1,24.9,1.7,49.9,27.6,85.0,13.68,cruise
275.0,1147.4,27.6,37.7,32.1,27.0,21.6,1.81,47.4,27.5,85.0,13.99,cruise
275.2,1204.0,28.0,37.5,31.8,23.9,23.3,1.33,44.9,27.5,85.0,14.24,cruise
275.4,1264.1,30.5,37.3,32.6,24.7,24.0,1.11,49.0,27.7,85.0,13.7,cruise
275.6,1257.4,31.4,37.7,31.8,23.4,21.8,2.05,47.1,27.4,85.0,13.81,cruise
275.8,1252.4,33.0,38.0,32.0,22.8,20.2,1.54,46.9,27.5,85.0,13.95,cruise
276.0,1244.0,32.5,37.9,32.9,22.4,19.7,1.3,46.0,27.5,85.0,13.89,cruise
276.2,1284.6,32.9,37.5,31.4,23.3,19.3,1.59,45.9,27.4,85.0,14.03,cruise
276.4,1285.4,33.4,37.7,32.5,22.7,22.8,1.17,46.2,27.4,85.0,13.79,cruise
276.6,1245.2,35.6,37.6,32.3,21.4,21.8,1.27,44.3,27.7,85.0,13.62,cruise
276.8,1315.0,36.2,37.7,32.5,19.6,21.2,1.54,45.1,27.4,85.0,13.92,cruise
277.0,1324.5,35.4,37.8,31.3,19.7,21.7,1.71,44.5,27.6,85.0,13.56,cruise
277.2,1336.2,36.2,38.1,32.3,20.0,20.0,2.01,45.6,27.5,85.0,13.74,cruise
277.4,1367.3,36.6,37.7,32.3,20.5,24.6,1.48,45.7,27.7,85.0,14.19,cruise
277.6,1368.2,36.8,37.6,31.3,19.4,21.3,1.55,45.4,27.5,85.0,14.06,cruise
277.8,1385.9,37.0,37.7,32.3,20.2,20.1,1.41,44.0,27.5,85.0,14.04,cruise
278.0,1446.2,37.5,38.0,31.3,18.7,21.3,1.68,44.5,27.5,85.0,14.07,cruise
278.2,1426.2,37.7,37.7,32.3,18.3,20.4,1.59,43.0,27.3,85.0,14.21,cruise
278.4,1450.6,38.4,38.0,32.6,18.1,18.1,1.59,45.3,27.5,85.0,14.2,cruise
278.6,1450.1,38.5,37.2,32.0,18.9,20.4,0.62,42.4,27.4,85.0,14.05,cruise
278.8,1472.2,37.6,38.3,32.2,19.6,18.1,1.5,45.9,27.4,85.0,13.85,cruise
279.0,1441.6,38.4,37.9,30.7,18.7,18.9,1.53,41.3,27.5,85.0,14.22,cruise
279.2,1470.7,38.6,37.8,31.8,18.8,21.4,0.57,43.5,27.4,85.0,14.29,cruise
279.4,1519.0,38.5,37.9,33.1,17.4,18.5,1.48,43.5,27.4,85.0,14.09,cruise
279.6,1484.1,38.8,38.3,31.1,17.4,20.6,1.32,42.2,27.3,85.0,13.59,cruise
279.8,1510.9,38.8,38.3,31.7,18.4,21.7,1.29,44.3,27.6,85.0,14.15,cruise
280.0,1500.7,38.8,38.1,31.6,17.3,17.9,1.34,42.5,27.4,85.0,13.84,cruise
280.2,1509.6,39.1,37.7,32.7,17.2,18.3,1.79,41.2,27.4,85.0,13.81,cruise
280.4,1564.9,39.3,38.2,32.4,16.5,19.1,0.99,42.8,27.5,85.0,14.13,cruise
280.6,1522.1,38.7,38.1,31.9,17.9,21.1,1.76,41.7,27.5,85.0,14.16,cruise
280.8,1550.5,39.3,37.6,31.6,19.1,19.4,2.0,43.7,27.3,85.0,14.03,cruise
281.0,1566.7,39.6,38.2,32.0,19.8,21.0,1.51,44.4,27.5,85.0,14.15,cruise
281.2,1586.2,39.0,38.1,31.7,18.3,19.7,1.41,43.3,27.5,85.0,14.28,cruise
281.4,1579.6,39.5,38.1,31.5,17.5,19.5,1.86,42.5,27.4,85.0,14.02,cruise
281.6,1605.5,39.6,38.3,32.1,18.1,22.4,1.57,42.8,27.5,85.0,13.87,cruise
281.8,1597.0,40.1,38.1,32.2,16.6,21.7,1.63,42.0,27.5,85.0,14.33,cruise
282.0,1595.2,38.9,37.9,32.6,16.7,20.3,1.68,43.0,27.4,85.0,14.17,cruise
282.2,1599.4,39.2,37.8,31.8,17.4,20.8,1.9,41.6,27.3,85.0,14.18,cruise
282.4,1590.7,39.0,37.4,33.3,17.3,18.7,1.63,42.5,27.4,85.0,14.05,cruise
282.6,1595.5,38.8,38.0,32.4,17.9,18.3,1.74,45.1,27.6,85.0,13.97,cruise
282.8,1620.5,39.2,38.0,32.4,19.7,20.7,1.58,43.8,27.5,85.0,14.2,cruise
283.0,1609.2,40.7,38.0,31.9,17.0,19.1,1.71,43.7,27.4,85.0,13.82,cruise
283.2,1622.8,39.7,38.3,32.4,17.2,19.0,1.23,43.6,27.4,85.0,14.12,cruise
283.4,1625.6,39.1,37.2,32.0,19.0,20.8,1.61,43.4,27.4,85.0,13.84,cruise
283.6,1610.7,39.4,37.1,31.8,18.3,20.1,0.97,44.0,27.6,85.0,14.18,cruise
283.8,1563.2,39.8,37.2,32.9,18.9,16.6,1.46,44.1,27.6,85.0,14.06,cruise
284.0,1596.2,38.7,38.0,32.1,17.4,22.3,1.6,43.5,27.5,85.0,14.02,cruise
284.2,1615.6,40.0,38.3,31.7,16.9,19.7,1.06,41.4,27.3,85.0,14.12,cruise
284.4,1614.5,39.6,38.1,30.6,16.6,21.3,1.55,44.4,27.5,85.0,14.21,cruise
284.6,1651.3,40.6,38.2,31.9,16.7,18.2,1.46,42.8,27.5,85.0,13.8,cruise
284.8,1626.9,39.5,38.7,31.7,18.2,21.3,1.38,44.4,27.5,85.0,14.16,cruise
285.0,1618.7,41.2,38.1,32.5,17.5,19.8,1.68,41.5,27.5,85.0,13.89,cruise
285.2,1633.5,40.9,38.0,32.1,18.4,19.6,1.24,42.2,27.5,85.0,13.89,cruise
285.4,1610.1,39.7,38.0,32.1,18.1,16.5,1.57,43.4,27.5,85.0,14.08,cruise
285.6,1615.7,40.0,38.0,31.9,17.3,18.3,1.76,42.0,27.6,85.0,14.15,cruise
285.8,1643.2,40.7,37.4,31.4,15.9,18.0,1.57,41.0,27.4,85.0,13.89,cruise
286.0,1625.9,39.6,38.3,31.9,16.5,19.8,1.7,44.6,27.5,85.0,13.88,cruise
286.2,1638.4,39.3,37.9,31.8,17.2,18.9,1.67,42.2,27.4,85.0,13.83,cruise
286.4,1633.5,39.5,37.6,31.5,17.2,20.0,1.23,44.4,27.6,85.0,13.76,cruise
286.6,1629.9,39.6,37.7,31.6,18.5,21.6,1.25,44.2,27.5,85.0,14.15,cruise
286.8,1621.6,40.0,37.7,31.6,16.9,18.4,1.91,40.4,27.5,85.0,13.43,cruise
287.0,1652.4,40.7,37.2,31.2,17.9,20.6,1.59,43.1,27.5,85.0,14.02,cruise
287.2,1643.3,40.7,38.3,31.9,17.3,21.0,1.8,42.2,27.5,85.0,14.1,cruise
287.4,1628.4,40.5,37.9,32.5,17.4,18.7,1.77,43.3,27.5,85.0,13.93,cruise
287.6,1616.6,39.9,37.7,32.2,17.1,19.4,1.12,42.7,27.7,85.0,14.26,cruise
287.8,1615.6,40.4,37.7,32.2,17.2,19.2,1.48,42.6,27.5,85.0,13.94,cruise
288.0,1613.2,40.6,37.9,31.7,17.0,17.6,0.81,43.2,27.4,85.0,13.94,cruise
288.2,1608.6,40.2,38.3,31.4,18.8,21.5,1.27,42.6,27.5,85.0,13.88,cruise
288.4,1657.2,39.7,38.6,31.0,17.2,18.8,1.58,43.2,27.5,85.0,14.17,cruise
288.6,1645.2,39.3,37.9,32.9,18.0,22.8,1.03,42.2,27.6,85.0,13.94,cruise
288.8,1613.7,39.8,38.2,31.6,17.6,22.1,1.52,45.1,27.4,85.0,14.01,cruise
289.0,1646.9,40.4,38.6,33.0,20.8,21.4,1.97,46.6,27.4,85.0,13.7,cruise
289.2,1636.6,39.7,38.6,32.7,18.3,23.9,2.07,43.9,27.5,85.0,13.91,cruise
289.4,1635.0,40.0,38.1,31.7,18.3,20.2,1.66,42.1,27.4,85.0,14.04,cruise
289.6,1630.3,39.7,37.8,32.4,17.9,21.3,1.28,42.6,27.7,85.0,13.9,cruise
289.8,1648.8,40.8,37.6,31.5,18.5,21.6,1.49,43.8,27.4,85.0,13.88,cruise
290.0,1616.6,40.3,37.6,31.5,17.3,19.9,1.83,43.5,27.6,85.0,14.27,cruise
290.2,1617.9,39.8,38.2,31.1,17.4,18.4,1.33,43.2,27.4,85.0,14.0,cruise
290.4,1624.2,40.7,37.7,31.9,17.7,21.8,1.85,42.7,27.4,85.0,13.97,cruise
290.6,1626.5,40.3,38.2,31.5,17.8,21.1,1.83,42.0,27.6,85.0,13.76,cruise
290.8,1656.1,40.3,37.8,32.8,17.7,19.3,1.85,43.5,27.4,85.0,14.05,cruise
291.0,1640.4,40.3,37.8,31.2,18.2,19.9,1.75,44.7,27.5,85.0,14.12,cruise
291.2,1651.0,39.8,38.7,31.4,18.9,21.8,1.35,44.3,27.5,85.0,14.06,cruise
291.4,1644.6,40.0,37.9,32.5,17.9,17.6,1.84,41.3,27.6,85.0,13.93,cruise
291.6,1614.5,40.1,38.2,31.7,17.6,19.5,1.13,43.5,27.6,85.0,13.94,cruise
291.8,1642.7,40.3,37.9,32.0,17.3,21.1,1.51,42.0,27.6,85.0,14.36,cruise
292.0,1634.6,40.8,38.4,31.9,17.3,20.9,1.13,42.4,27.6,85.0,13.77,cruise
292.2,1633.2,41.2,37.8,32.1,19.0,21.7,1.43,42.8,27.6,85.0,13.9,cruise
292.4,1615.3,39.7,38.2,32.0,18.7,22.5,1.33,44.9,27.5,85.0,13.86,cruise
292.6,1619.7,39.9,37.7,32.3,19.5,21.0,1.7,43.2,27.5,85.0,13.7,cruise
292.8,1625.9,40.2,38.0,31.4,17.9,18.9,1.51,43.6,27.7,85.0,13.94,cruise
293.0,1649.5,40.1,38.3,31.3,15.8,20.3,1.33,40.3,27.5,85.0,13.72,cruise
293.2,1644.8,40.3,38.0,31.4,17.5,18.9,1.48,42.2,27.4,85.0,14.08,cruise
293.4,1634.8,40.1,38.3,31.6,18.7,18.0,0.96,43.8,27.4,85.0,14.33,cruise
293.6,1670.3,39.4,38.5,31.7,19.0,21.1,1.4,44.2,27.5,85.0,14.22,cruise
293.8,1624.3,40.0,38.1,32.7,19.0,20.4,1.74,45.0,27.4,85.0,14.31,cruise
294.0,1621.0,40.5,38.3,31.9,18.3,18.3,1.7,42.1,27.6,85.0,14.27,cruise
294.2,1635.4,39.4,38.1,31.7,19.2,19.3,0.87,42.9,27.5,85.0,13.96,cruise
294.4,1632.4,39.6,38.6,32.6,17.4,19.5,1.9,42.8,27.5,85.0,13.88,cruise
294.6,1625.9,40.5,38.3,32.0,18.6,22.4,1.27,43.1,27.5,85.0,13.86,cruise
294.8,1644.7,39.8,38.6,31.6,17.4,15.4,1.49,42.0,27.4,85.0,13.78,cruise
295.0,1640.9,39.5,38.0,31.8,17.3,17.3,2.02,43.2,27.4,85.0,14.1,cruise
295.2,1625.7,39.9,38.3,31.1,17.7,20.2,1.5,43.9,27.7,85.0,13.73,cruise
295.4,1630.1,39.7,38.3,31.5,17.3,18.8,1.55,44.2,27.4,85.0,14.55,cruise
295.6,1626.2,40.8,38.5,32.9,19.0,19.3,1.93,43.9,27.3,85.0,13.77,cruise
295.8,1621.2,40.3,38.3,32.2,18.1,19.9,1.45,43.1,27.5,85.0,14.22,cruise
296.0,1642.5,39.4,37.8,31.1,17.7,18.7,1.8,42.7,27.6,85.0,14.01,cruise
296.2,1663.4,39.9,38.4,32.7,17.9,19.8,0.73,42.7,27.6,85.0,13.83,cruise
296.4,1599.0,40.1,37.8,30.6,17.9,21.2,1.22,42.9,27.6,85.0,14.21,cruise
296.6,1628.0,40.0,38.5,31.8,18.6,21.4,1.79,44.0,27.5,85.0,13.8,cruise
296.8,1613.2,40.2,38.6,32.5,17.3,19.1,1.45,42.5,27.6,85.0,13.75,cruise
297.0,1632.7,39.4,38.7,31.6,18.1,19.2,1.34,43.7,27.6,85.0,13.79,cruise
297.2,1655.1,39.9,38.1,31.9,16.9,18.3,1.02,43.3,27.4,85.0,13.82,cruise
297.4,1623.3,39.2,37.6,30.9,17.5,23.8,1.09,43.1,27.6,85.0,14.02,cruise
297.6,1631.1,39.5,38.2,32.0,18.2,22.4,1.78,42.0,27.6,85.0,13.93,cruise
297.8,1629.1,40.7,38.3,32.2,17.9,21.4,1.52,41.6,27.4,85.0,13.45,cruise
298.0,1619.7,39.9,37.9,32.3,17.9,22.1,1.37,44.1,27.5,85.0,14.0,cruise
298.2,1594.8,39.3,38.2,31.5,18.4,21.0,0.89,43.0,27.6,85.0,13.86,cruise
298.4,1624.7,39.6,38.5,31.4,17.5,16.1,1.54,43.8,27.6,85.0,13.75,cruise
298.6,1637.7,40.6,38.1,31.3,17.6,18.9,1.43,44.8,27.5,85.0,13.87,cruise
298.8,1637.4,39.6,38.3,31.5,17.4,16.4,1.59,42.9,27.6,85.0,13.84,cruise
299.0,1639.7,39.8,38.4,31.8,17.9,17.6,1.79,43.9,27.6,85.0,14.12,cruise
299.2,1634.3,39.3,38.6,31.9,18.0,20.7,1.58,44.4,27.5,85.0,14.42,cruise
299.4,1604.7,39.9,38.5,31.1,17.7,17.7,1.45,43.1,27.6,85.0,14.18,cruise
299.6,1613.3,39.4,38.0,32.2,17.6,17.9,1.64,44.4,27.6,85.0,13.7,cruise
299.8,1630.3,40.4,38.4,31.6,16.9,14.8,1.9,42.7,27.5,85.0,13.66,cruise
300.0,1649.6,40.4,38.1,32.1,16.9,22.6,1.55,42.1,27.5,85.0,14.2,cruise
300.2,1629.7,40.5,38.0,31.9,18.8,21.5,1.79,43.1,27.5,85.0,13.69,cruise
300.4,1639.4,40.3,38.9,31.9,20.0,23.1,1.21,44.3,27.3,85.0,14.22,cruise
300.6,1635.5,40.2,38.2,32.5,19.5,19.8,1.16,43.6,27.6,85.0,14.36,cruise
300.8,1627.2,40.1,38.4,32.4,18.1,19.1,1.67,43.9,27.4,85.0,13.82,cruise
301.0,1641.3,40.6,38.3,31.3,17.2,20.3,1.51,43.1,27.5,85.0,13.75,cruise
301.2,1643.5,39.9,38.2,33.0,17.5,20.7,1.46,44.8,27.4,85.0,14.07,cruise
301.4,1618.5,39.6,38.6,31.8,16.4,19.9,1.34,42.6,27.5,85.0,14.42,cruise
301.6,1647.4,38.9,38.3,31.2,17.5,17.2,1.47,44.1,27.4,85.0,13.76,cruise
301.8,1655.5,40.5,38.3,32.0,17.2,21.2,1.21,40.9,27.3,85.0,14.07,cruise
302.0,1616.9,40.4,37.8,31.9,18.2,19.4,1.26,42.7,27.5,85.0,13.85,cruise
302.2,1638.8,40.3,38.3,31.2,19.7,23.1,1.31,42.7,27.7,85.0,14.49,cruise
302.4,1641.6,39.8,38.0,31.2,19.2,21.9,1.14,41.2,27.3,85.0,14.3,cruise
302.6,1647.6,39.2,37.9,31.9,19.4,20.5,1.33,44.9,27.5,85.0,13.86,cruise
302.8,1630.1,41.0,38.2,31.2,18.2,19.7,1.19,44.1,27.4,85.0,14.45,cruise
303.0,1713.9,39.2,37.9,32.5,37.3,34.0,2.13,56.7,27.4,85.0,14.04,accel
303.2,1730.4,39.3,38.3,33.6,49.6,42.2,1.93,65.7,27.6,85.0,14.22,accel
303.4,1832.2,39.7,38.4,33.5,48.7,40.8,1.66,64.7,27.6,85.0,13.78,accel
303.6,1851.0,40.4,38.3,33.2,58.3,49.6,1.84,72.7,27.4,85.0,14.36,accel
303.8,1883.5,40.7,38.6,34.0,58.6,47.6,1.43,72.2,27.5,85.0,14.13,accel
304.0,1940.5,39.4,38.2,33.8,57.1,47.9,1.57,70.8,27.5,85.0,13.83,accel
304.2,1978.5,40.2,38.0,33.6,56.3,46.9,1.08,72.9,27.5,85.0,14.1,accel
304.4,1996.6,40.4,38.3,33.7,53.7,46.1,1.57,69.4,27.6,85.0,14.21,accel
304.6,2012.0,40.7,38.1,33.6,45.3,39.9,1.58,64.0,27.5,85.0,14.17,accel
304.8,2000.3,40.0,38.1,34.0,51.2,45.3,1.74,67.8,27.4,85.0,13.83,accel
305.0,2044.4,40.5,38.0,33.8,58.3,49.9,1.38,72.2,27.4,85.0,13.96,accel
305.2,2053.8,40.4,38.4,33.8,59.1,49.4,1.97,71.4,27.3,85.0,14.01,accel
305.4,2084.6,41.5,38.7,33.6,57.3,49.2,1.51,73.1,27.4,85.0,13.88,accel
305.6,2089.6,40.9,38.3,34.0,61.4,52.2,1.31,75.4,27.4,85.0,13.98,accel
305.8,2081.6,41.1,37.9,34.6,55.6,47.2,0.97,67.9,27.5,85.0,14.0,accel
306.0,2095.4,41.3,38.2,33.6,55.9,48.8,1.92,70.5,27.4,85.0,13.85,accel
306.2,2100.2,40.7,38.4,33.0,51.6,46.1,2.07,67.9,27.4,85.0,13.9,accel
306.4,2113.6,40.9,39.1,34.9,63.1,53.2,1.65,74.4,27.5,85.0,14.2,accel
306.6,2140.1,40.4,38.9,33.4,64.9,54.6,1.36,76.2,27.4,85.0,14.13,accel
306.8,2115.7,41.7,38.8,33.7,50.7,45.5,1.14,67.4,27.6,85.0,14.41,accel
307.0,2125.3,41.1,38.2,32.5,48.3,44.7,1.29,65.3,27.5,85.0,14.2,accel
307.2,2121.7,40.9,39.0,33.9,53.2,47.6,1.64,69.2,27.5,85.0,14.01,accel
307.4,2121.1,41.4,38.7,34.0,57.3,49.6,1.7,72.2,27.5,85.0,13.79,accel
307.6,2141.6,41.4,37.8,35.2,68.1,56.8,1.21,78.1,27.4,85.0,13.55,accel
307.8,2170.3,41.3,38.5,34.1,56.9,48.7,1.32,70.5,27.5,85.0,14.38,accel
308.0,2105.6,41.3,38.8,33.4,38.1,37.0,1.6,56.5,27.5,85.0,14.18,cruise
308.2,2045.4,40.9,39.0,32.7,29.1,29.7,1.49,50.7,27.8,85.0,14.02,cruise
308.4,1981.3,40.2,38.3,32.3,22.6,24.6,1.57,46.3,27.6,85.0,13.9,cruise
308.6,1966.7,41.3,38.4,31.9,20.7,23.9,1.45,44.6,27.6,85.0,14.15,cruise
308.8,1939.1,40.5,38.4,31.8,18.3,20.0,1.37,46.2,27.4,85.0,13.96,cruise
309.0,1902.0,40.8,38.5,32.6,18.1,19.7,1.4,43.0,27.7,85.0,13.97,cruise
309.2,1866.3,41.6,38.0,32.2,18.4,22.3,0.9,44.6,27.4,85.0,13.66,cruise
309.4,1827.5,41.1,38.4,32.1,17.2,19.7,1.66,42.2,27.5,85.0,13.8,cruise
309.6,1809.4,40.3,37.7,31.4,18.5,21.5,1.52,44.0,27.5,85.0,13.83,cruise
